[Wed Oct 15 12:47:32 PDT 2025] Running BQTerrace_1920x1072_60 mode=PSNR lambda=1024
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
Frame 9 PSNR = 31.835867
Frame 8 PSNR = 31.46963
Frame 15 PSNR = 32.522038
Frame 16 PSNR = 32.17247
Frame 17 PSNR = 32.08937
Frame 18 PSNR = 31.999298
Frame 19 PSNR = 31.817822
Frame 20 PSNR = 31.464634
Frame 27 PSNR = 37.140405787082344
Frame 26 PSNR = 32.351242
Frame 25 PSNR = 32.279953
Frame 24 PSNR = 32.077457
Frame 23 PSNR = 31.951214
Frame 22 PSNR = 31.780325
Frame 21 PSNR = 31.520575
Frame 28 PSNR = 32.224186
Frame 29 PSNR = 32.041424
Frame 30 PSNR = 32.16872
Frame 31 PSNR = 32.07909
Frame 32 PSNR = 31.829672
Frame 33 PSNR = 31.317972
Frame 40 PSNR = 37.12112435656064
Frame 39 PSNR = 32.186745
Frame 38 PSNR = 32.266514
Frame 37 PSNR = 32.25917
Frame 36 PSNR = 32.126102
Frame 35 PSNR = 31.835457
Frame 34 PSNR = 31.50505
Frame 41 PSNR = 32.083572
Frame 42 PSNR = 32.311695
Frame 43 PSNR = 32.1215
Frame 44 PSNR = 32.017365
Frame 45 PSNR = 31.792042
Frame 46 PSNR = 31.394827
Frame 53 PSNR = 37.11712650037344
Frame 52 PSNR = 32.252728
Frame 51 PSNR = 32.310497
Frame 50 PSNR = 32.43296
Frame 49 PSNR = 32.161537
Frame 48 PSNR = 31.908451
Frame 47 PSNR = 31.50336
Frame 54 PSNR = 32.277718
Frame 55 PSNR = 32.2787
Frame 56 PSNR = 32.24052
Frame 57 PSNR = 32.188572
Frame 58 PSNR = 32.047768
Frame 59 PSNR = 31.645838
Frame 66 PSNR = 37.070560804022776
Frame 65 PSNR = 32.445457
Frame 64 PSNR = 32.62027
Frame 63 PSNR = 32.414593
Frame 62 PSNR = 32.293827
Frame 61 PSNR = 31.956362
Frame 60 PSNR = 31.575424
Frame 67 PSNR = 32.415337
Frame 68 PSNR = 32.61954
Frame 69 PSNR = 32.433746
Frame 70 PSNR = 32.33613
Frame 71 PSNR = 32.094894
Frame 72 PSNR = 31.657845
Frame 79 PSNR = 37.01913181306891
Frame 78 PSNR = 32.56906
Frame 77 PSNR = 32.507015
Frame 76 PSNR = 32.269928
Frame 75 PSNR = 32.08449
Frame 74 PSNR = 31.774883
Frame 73 PSNR = 31.382057
Frame 80 PSNR = 32.586815
Frame 81 PSNR = 32.521183
Frame 82 PSNR = 32.32928
Frame 83 PSNR = 32.2367
Frame 84 PSNR = 31.974178
Frame 85 PSNR = 31.646503
Frame 92 PSNR = 36.990969523310795
Frame 91 PSNR = 32.593185
Frame 90 PSNR = 32.656277
Frame 89 PSNR = 32.461807
Frame 88 PSNR = 32.307713
Frame 87 PSNR = 32.13739
Frame 86 PSNR = 31.808214
Frame 93 PSNR = 32.602325
Frame 94 PSNR = 32.654514
Frame 95 PSNR = 32.609165
Frame 96 PSNR = 32.50037
Frame 97 PSNR = 32.25417
Frame 98 PSNR = 31.832573
Frame 99 PSNR = 32.114056
Frame 100 PSNR = 32.15745
Average PSNR: 32.51221148363986
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:524: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:526: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:527: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:532: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
Frame 3 mv_bits = 39408
Frame 4 mv_bits = 33984
Frame 5 mv_bits = 32272
Frame 6 mv_bits = 29056
Frame 7 mv_bits = 27648
Frame 12 mv_bits = 37272
Frame 11 mv_bits = 32240
Frame 10 mv_bits = 30144
Frame 9 mv_bits = 28264
Frame 8 mv_bits = 28208
Frame 16 mv_bits = 38328
Frame 17 mv_bits = 34752
Frame 18 mv_bits = 31552
Frame 19 mv_bits = 28248
Frame 20 mv_bits = 26864
Frame 25 mv_bits = 43528
Frame 24 mv_bits = 35760
Frame 23 mv_bits = 31928
Frame 22 mv_bits = 29624
Frame 21 mv_bits = 26376
Frame 29 mv_bits = 39056
Frame 30 mv_bits = 34648
Frame 31 mv_bits = 33720
Frame 32 mv_bits = 32328
Frame 33 mv_bits = 31472
Frame 38 mv_bits = 43672
Frame 37 mv_bits = 37088
Frame 36 mv_bits = 34776
Frame 35 mv_bits = 31896
Frame 34 mv_bits = 29640
Frame 42 mv_bits = 43608
Frame 43 mv_bits = 39232
Frame 44 mv_bits = 35064
Frame 45 mv_bits = 32616
Frame 46 mv_bits = 33976
Frame 51 mv_bits = 44040
Frame 50 mv_bits = 36000
Frame 49 mv_bits = 32520
Frame 48 mv_bits = 32216
Frame 47 mv_bits = 29456
Frame 55 mv_bits = 44400
Frame 56 mv_bits = 39128
Frame 57 mv_bits = 36176
Frame 58 mv_bits = 35528
Frame 59 mv_bits = 35560
Frame 64 mv_bits = 46776
Frame 63 mv_bits = 40424
Frame 62 mv_bits = 36368
Frame 61 mv_bits = 36808
Frame 60 mv_bits = 33264
Frame 68 mv_bits = 45832
Frame 69 mv_bits = 39272
Frame 70 mv_bits = 35624
Frame 71 mv_bits = 34096
Frame 72 mv_bits = 34544
Frame 77 mv_bits = 48896
Frame 76 mv_bits = 41200
Frame 75 mv_bits = 38840
Frame 74 mv_bits = 36368
Frame 73 mv_bits = 36056
Frame 81 mv_bits = 49104
Frame 82 mv_bits = 44296
Frame 83 mv_bits = 38472
Frame 84 mv_bits = 38952
Frame 85 mv_bits = 38464
Frame 90 mv_bits = 47872
Frame 89 mv_bits = 40776
Frame 88 mv_bits = 36536
Frame 87 mv_bits = 34576
Frame 86 mv_bits = 35056
Frame 94 mv_bits = 49024
Frame 95 mv_bits = 42360
Frame 96 mv_bits = 38952
Frame 97 mv_bits = 38408
Frame 98 mv_bits = 38088
Frame 99 mv_bits = 79560
Frame 100 mv_bits = 59640
Frame 3 res_bits = 130096
Frame 4 res_bits = 125120
Frame 5 res_bits = 114848
Frame 6 res_bits = 90088
Frame 7 res_bits = 62640
Frame 12 res_bits = 120336
Frame 11 res_bits = 117816
Frame 10 res_bits = 114344
Frame 9 res_bits = 93168
Frame 8 res_bits = 64016
Frame 16 res_bits = 129720
Frame 17 res_bits = 120832
Frame 18 res_bits = 112736
Frame 19 res_bits = 91816
Frame 20 res_bits = 63752
Frame 25 res_bits = 129656
Frame 24 res_bits = 129464
Frame 23 res_bits = 119400
Frame 22 res_bits = 98280
Frame 21 res_bits = 66624
Frame 29 res_bits = 130488
Frame 30 res_bits = 122880
Frame 31 res_bits = 119904
Frame 32 res_bits = 96664
Frame 33 res_bits = 70760
Frame 38 res_bits = 127480
Frame 37 res_bits = 125992
Frame 36 res_bits = 117904
Frame 35 res_bits = 94928
Frame 34 res_bits = 69008
Frame 42 res_bits = 130696
Frame 43 res_bits = 138792
Frame 44 res_bits = 136128
Frame 45 res_bits = 113776
Frame 46 res_bits = 77664
Frame 51 res_bits = 137200
Frame 50 res_bits = 131824
Frame 49 res_bits = 126688
Frame 48 res_bits = 108416
Frame 47 res_bits = 73912
Frame 55 res_bits = 145816
Frame 56 res_bits = 146184
Frame 57 res_bits = 132616
Frame 58 res_bits = 108352
Frame 59 res_bits = 82584
Frame 64 res_bits = 135576
Frame 63 res_bits = 138680
Frame 62 res_bits = 128680
Frame 61 res_bits = 118184
Frame 60 res_bits = 87456
Frame 68 res_bits = 133456
Frame 69 res_bits = 132424
Frame 70 res_bits = 126064
Frame 71 res_bits = 103832
Frame 72 res_bits = 79864
Frame 77 res_bits = 135432
Frame 76 res_bits = 137776
Frame 75 res_bits = 130552
Frame 74 res_bits = 108104
Frame 73 res_bits = 80656
Frame 81 res_bits = 136424
Frame 82 res_bits = 139888
Frame 83 res_bits = 132984
Frame 84 res_bits = 119912
Frame 85 res_bits = 89888
Frame 90 res_bits = 145792
Frame 89 res_bits = 149280
Frame 88 res_bits = 135912
Frame 87 res_bits = 110120
Frame 86 res_bits = 82608
Frame 94 res_bits = 135488
Frame 95 res_bits = 136864
Frame 96 res_bits = 133320
Frame 97 res_bits = 112848
Frame 98 res_bits = 83336
Frame 99 res_bits = 217296
Frame 100 res_bits = 163352
Average bpp: 0.1789446517412935
