[Tue Oct 14 13:28:40 PDT 2025] Running BQSquare_416x240_60 mode=PSNR lambda=256
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
Frame 9 PSNR = 26.170507
Frame 8 PSNR = 25.855957
Frame 15 PSNR = 28.67945
Frame 16 PSNR = 27.93604
Frame 17 PSNR = 27.086477
Frame 18 PSNR = 26.48645
Frame 19 PSNR = 25.955832
Frame 20 PSNR = 25.481499
Frame 27 PSNR = 29.912372264870747
Frame 26 PSNR = 28.659645
Frame 25 PSNR = 27.778046
Frame 24 PSNR = 27.0309
Frame 23 PSNR = 26.464792
Frame 22 PSNR = 26.00548
Frame 21 PSNR = 25.621681
Frame 28 PSNR = 28.759962
Frame 29 PSNR = 27.854242
Frame 30 PSNR = 27.133064
Frame 31 PSNR = 26.461758
Frame 32 PSNR = 25.939157
Frame 33 PSNR = 25.61615
Frame 40 PSNR = 29.910362889551024
Frame 39 PSNR = 28.402336
Frame 38 PSNR = 27.789688
Frame 37 PSNR = 27.17996
Frame 36 PSNR = 26.742214
Frame 35 PSNR = 26.202913
Frame 34 PSNR = 25.774246
Frame 41 PSNR = 28.649527
Frame 42 PSNR = 27.696753
Frame 43 PSNR = 27.082323
Frame 44 PSNR = 26.467468
Frame 45 PSNR = 26.09257
Frame 46 PSNR = 25.688608
Frame 53 PSNR = 29.862036657846133
Frame 52 PSNR = 28.406805
Frame 51 PSNR = 27.59055
Frame 50 PSNR = 27.008522
Frame 49 PSNR = 26.416595
Frame 48 PSNR = 25.970314
Frame 47 PSNR = 25.588839
Frame 54 PSNR = 28.277927
Frame 55 PSNR = 27.582342
Frame 56 PSNR = 27.002764
Frame 57 PSNR = 26.33977
Frame 58 PSNR = 25.83466
Frame 59 PSNR = 25.441433
Frame 66 PSNR = 29.882363108218364
Frame 65 PSNR = 28.166782
Frame 64 PSNR = 27.45281
Frame 63 PSNR = 26.73743
Frame 62 PSNR = 26.177181
Frame 61 PSNR = 25.73364
Frame 60 PSNR = 25.30333
Frame 67 PSNR = 28.247047
Frame 68 PSNR = 27.32157
Frame 69 PSNR = 26.703712
Frame 70 PSNR = 26.21221
Frame 71 PSNR = 25.74424
Frame 72 PSNR = 25.384424
Frame 79 PSNR = 29.909294237817953
Frame 78 PSNR = 27.972912
Frame 77 PSNR = 27.295446
Frame 76 PSNR = 26.702322
Frame 75 PSNR = 26.286783
Frame 74 PSNR = 25.790655
Frame 73 PSNR = 25.359367
Frame 80 PSNR = 27.92551
Frame 81 PSNR = 27.621096
Frame 82 PSNR = 26.871977
Frame 83 PSNR = 26.23866
Frame 84 PSNR = 25.778616
Frame 85 PSNR = 25.408712
Frame 92 PSNR = 29.916803515978284
Frame 91 PSNR = 27.909077
Frame 90 PSNR = 27.437134
Frame 89 PSNR = 26.81712
Frame 88 PSNR = 26.328138
Frame 87 PSNR = 25.842903
Frame 86 PSNR = 25.325647
Frame 93 PSNR = 27.95283
Frame 94 PSNR = 27.373806
Frame 95 PSNR = 26.72027
Frame 96 PSNR = 26.269812
Frame 97 PSNR = 25.775831
Frame 98 PSNR = 25.396393
Frame 99 PSNR = 25.27433
Frame 100 PSNR = 25.12742
Average PSNR: 27.02224482501858
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:524: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:526: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:527: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:532: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
Frame 3 mv_bits = 784
Frame 4 mv_bits = 688
Frame 5 mv_bits = 584
Frame 6 mv_bits = 600
Frame 7 mv_bits = 592
Frame 12 mv_bits = 824
Frame 11 mv_bits = 616
Frame 10 mv_bits = 608
Frame 9 mv_bits = 592
Frame 8 mv_bits = 632
Frame 16 mv_bits = 888
Frame 17 mv_bits = 616
Frame 18 mv_bits = 624
Frame 19 mv_bits = 544
Frame 20 mv_bits = 544
Frame 25 mv_bits = 944
Frame 24 mv_bits = 688
Frame 23 mv_bits = 624
Frame 22 mv_bits = 584
Frame 21 mv_bits = 632
Frame 29 mv_bits = 824
Frame 30 mv_bits = 656
Frame 31 mv_bits = 632
Frame 32 mv_bits = 608
Frame 33 mv_bits = 576
Frame 38 mv_bits = 912
Frame 37 mv_bits = 696
Frame 36 mv_bits = 624
Frame 35 mv_bits = 608
Frame 34 mv_bits = 576
Frame 42 mv_bits = 872
Frame 43 mv_bits = 728
Frame 44 mv_bits = 616
Frame 45 mv_bits = 784
Frame 46 mv_bits = 688
Frame 51 mv_bits = 920
Frame 50 mv_bits = 664
Frame 49 mv_bits = 664
Frame 48 mv_bits = 752
Frame 47 mv_bits = 624
Frame 55 mv_bits = 952
Frame 56 mv_bits = 720
Frame 57 mv_bits = 624
Frame 58 mv_bits = 672
Frame 59 mv_bits = 688
Frame 64 mv_bits = 912
Frame 63 mv_bits = 712
Frame 62 mv_bits = 656
Frame 61 mv_bits = 688
Frame 60 mv_bits = 680
Frame 68 mv_bits = 824
Frame 69 mv_bits = 752
Frame 70 mv_bits = 696
Frame 71 mv_bits = 584
Frame 72 mv_bits = 680
Frame 77 mv_bits = 832
Frame 76 mv_bits = 800
Frame 75 mv_bits = 704
Frame 74 mv_bits = 576
Frame 73 mv_bits = 704
Frame 81 mv_bits = 920
Frame 82 mv_bits = 720
Frame 83 mv_bits = 688
Frame 84 mv_bits = 728
Frame 85 mv_bits = 712
Frame 90 mv_bits = 856
Frame 89 mv_bits = 784
Frame 88 mv_bits = 648
Frame 87 mv_bits = 608
Frame 86 mv_bits = 640
Frame 94 mv_bits = 920
Frame 95 mv_bits = 736
Frame 96 mv_bits = 728
Frame 97 mv_bits = 656
Frame 98 mv_bits = 664
Frame 99 mv_bits = 1040
Frame 100 mv_bits = 1016
Frame 3 res_bits = 2112
Frame 4 res_bits = 2160
Frame 5 res_bits = 2040
Frame 6 res_bits = 1456
Frame 7 res_bits = 1072
Frame 12 res_bits = 2152
Frame 11 res_bits = 2208
Frame 10 res_bits = 1840
Frame 9 res_bits = 1456
Frame 8 res_bits = 1000
Frame 16 res_bits = 2216
Frame 17 res_bits = 2048
Frame 18 res_bits = 1976
Frame 19 res_bits = 1624
Frame 20 res_bits = 1136
Frame 25 res_bits = 2328
Frame 24 res_bits = 2120
Frame 23 res_bits = 1864
Frame 22 res_bits = 1368
Frame 21 res_bits = 1200
Frame 29 res_bits = 2376
Frame 30 res_bits = 2176
Frame 31 res_bits = 1872
Frame 32 res_bits = 1480
Frame 33 res_bits = 1024
Frame 38 res_bits = 2200
Frame 37 res_bits = 2072
Frame 36 res_bits = 1800
Frame 35 res_bits = 1592
Frame 34 res_bits = 936
Frame 42 res_bits = 2512
Frame 43 res_bits = 2064
Frame 44 res_bits = 1904
Frame 45 res_bits = 1640
Frame 46 res_bits = 1104
Frame 51 res_bits = 2232
Frame 50 res_bits = 2008
Frame 49 res_bits = 1640
Frame 48 res_bits = 1608
Frame 47 res_bits = 1152
Frame 55 res_bits = 2448
Frame 56 res_bits = 2248
Frame 57 res_bits = 1912
Frame 58 res_bits = 1704
Frame 59 res_bits = 1240
Frame 64 res_bits = 2376
Frame 63 res_bits = 2128
Frame 62 res_bits = 1880
Frame 61 res_bits = 1600
Frame 60 res_bits = 1264
Frame 68 res_bits = 2312
Frame 69 res_bits = 2112
Frame 70 res_bits = 2024
Frame 71 res_bits = 1480
Frame 72 res_bits = 1144
Frame 77 res_bits = 2352
Frame 76 res_bits = 2152
Frame 75 res_bits = 1824
Frame 74 res_bits = 1384
Frame 73 res_bits = 944
Frame 81 res_bits = 2328
Frame 82 res_bits = 2192
Frame 83 res_bits = 2016
Frame 84 res_bits = 1744
Frame 85 res_bits = 1272
Frame 90 res_bits = 2280
Frame 89 res_bits = 1976
Frame 88 res_bits = 1824
Frame 87 res_bits = 1456
Frame 86 res_bits = 1168
Frame 94 res_bits = 2368
Frame 95 res_bits = 2144
Frame 96 res_bits = 1976
Frame 97 res_bits = 1552
Frame 98 res_bits = 1224
Frame 99 res_bits = 6688
Frame 100 res_bits = 2552
Average bpp: 0.09201201923076924
