[Tue Oct 14 20:42:46 PDT 2025] Running KristenAndSara_1280x720_60 mode=PSNR lambda=2048
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
Frame 9 PSNR = 39.745213
Frame 8 PSNR = 39.566654
Frame 15 PSNR = 40.26345
Frame 16 PSNR = 40.483864
Frame 17 PSNR = 40.10292
Frame 18 PSNR = 40.04701
Frame 19 PSNR = 39.807217
Frame 20 PSNR = 39.569393
Frame 27 PSNR = 42.4456259670084
Frame 26 PSNR = 40.19944
Frame 25 PSNR = 40.438324
Frame 24 PSNR = 40.063248
Frame 23 PSNR = 40.02857
Frame 22 PSNR = 39.753
Frame 21 PSNR = 39.56284
Frame 28 PSNR = 40.19609
Frame 29 PSNR = 40.448788
Frame 30 PSNR = 40.052975
Frame 31 PSNR = 39.970184
Frame 32 PSNR = 39.727608
Frame 33 PSNR = 39.476917
Frame 40 PSNR = 42.46478914186545
Frame 39 PSNR = 40.320526
Frame 38 PSNR = 40.550877
Frame 37 PSNR = 40.157047
Frame 36 PSNR = 40.069187
Frame 35 PSNR = 39.759884
Frame 34 PSNR = 39.516212
Frame 41 PSNR = 40.3414
Frame 42 PSNR = 40.62651
Frame 43 PSNR = 40.16196
Frame 44 PSNR = 40.126568
Frame 45 PSNR = 39.873695
Frame 46 PSNR = 39.671658
Frame 53 PSNR = 42.465145808459894
Frame 52 PSNR = 40.338387
Frame 51 PSNR = 40.633976
Frame 50 PSNR = 40.15537
Frame 49 PSNR = 40.13824
Frame 48 PSNR = 39.845085
Frame 47 PSNR = 39.671345
Frame 54 PSNR = 40.277485
Frame 55 PSNR = 40.573826
Frame 56 PSNR = 40.147385
Frame 57 PSNR = 40.103916
Frame 58 PSNR = 39.81038
Frame 59 PSNR = 39.598507
Frame 66 PSNR = 42.45825799284843
Frame 65 PSNR = 40.383076
Frame 64 PSNR = 40.608494
Frame 63 PSNR = 40.14636
Frame 62 PSNR = 40.03639
Frame 61 PSNR = 39.75205
Frame 60 PSNR = 39.561573
Frame 67 PSNR = 40.3593
Frame 68 PSNR = 40.64998
Frame 69 PSNR = 40.214886
Frame 70 PSNR = 40.12989
Frame 71 PSNR = 39.861206
Frame 72 PSNR = 39.645817
Frame 79 PSNR = 42.44363380903116
Frame 78 PSNR = 40.17535
Frame 77 PSNR = 40.415325
Frame 76 PSNR = 40.058117
Frame 75 PSNR = 40.000126
Frame 74 PSNR = 39.745342
Frame 73 PSNR = 39.53978
Frame 80 PSNR = 40.141754
Frame 81 PSNR = 40.400482
Frame 82 PSNR = 40.024296
Frame 83 PSNR = 39.947937
Frame 84 PSNR = 39.676914
Frame 85 PSNR = 39.406544
Frame 92 PSNR = 42.41209468013569
Frame 91 PSNR = 40.150887
Frame 90 PSNR = 40.32785
Frame 89 PSNR = 39.963894
Frame 88 PSNR = 39.927216
Frame 87 PSNR = 39.658527
Frame 86 PSNR = 39.44596
Frame 93 PSNR = 40.16473
Frame 94 PSNR = 40.45872
Frame 95 PSNR = 40.05381
Frame 96 PSNR = 39.934113
Frame 97 PSNR = 39.64338
Frame 98 PSNR = 39.41465
Frame 99 PSNR = 39.603962
Frame 100 PSNR = 39.591736
Average PSNR: 40.220408536102546
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:523: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint8 = np.dtype([("qint8", np.int8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:524: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint8 = np.dtype([("quint8", np.uint8, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:525: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint16 = np.dtype([("qint16", np.int16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:526: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_quint16 = np.dtype([("quint16", np.uint16, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:527: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  _np_qint32 = np.dtype([("qint32", np.int32, 1)])
/WAVE/users2/unix/wkong/miniconda3/envs/rlvc/lib/python3.6/site-packages/tensorflow/python/framework/dtypes.py:532: FutureWarning: Passing (type, 1) or '1type' as a synonym of type is deprecated; in a future version of numpy, it will be understood as (type, (1,)) / '(1,)type'.
  np_resource = np.dtype([("resource", np.ubyte, 1)])
Frame 3 mv_bits = 8688
Frame 4 mv_bits = 7656
Frame 5 mv_bits = 6528
Frame 6 mv_bits = 6128
Frame 7 mv_bits = 5160
Frame 12 mv_bits = 9800
Frame 11 mv_bits = 7496
Frame 10 mv_bits = 6544
Frame 9 mv_bits = 6256
Frame 8 mv_bits = 5192
Frame 16 mv_bits = 9680
Frame 17 mv_bits = 8088
Frame 18 mv_bits = 6816
Frame 19 mv_bits = 6168
Frame 20 mv_bits = 5752
Frame 25 mv_bits = 10304
Frame 24 mv_bits = 8776
Frame 23 mv_bits = 7168
Frame 22 mv_bits = 6728
Frame 21 mv_bits = 6096
Frame 29 mv_bits = 9952
Frame 30 mv_bits = 8304
Frame 31 mv_bits = 6720
Frame 32 mv_bits = 5816
Frame 33 mv_bits = 5472
Frame 38 mv_bits = 8648
Frame 37 mv_bits = 7608
Frame 36 mv_bits = 6280
Frame 35 mv_bits = 6008
Frame 34 mv_bits = 5656
Frame 42 mv_bits = 8392
Frame 43 mv_bits = 7128
Frame 44 mv_bits = 5840
Frame 45 mv_bits = 5328
Frame 46 mv_bits = 5184
Frame 51 mv_bits = 7536
Frame 50 mv_bits = 6416
Frame 49 mv_bits = 5760
Frame 48 mv_bits = 5544
Frame 47 mv_bits = 5136
Frame 55 mv_bits = 8232
Frame 56 mv_bits = 6800
Frame 57 mv_bits = 5824
Frame 58 mv_bits = 5144
Frame 59 mv_bits = 4864
Frame 64 mv_bits = 8552
Frame 63 mv_bits = 7624
Frame 62 mv_bits = 6496
Frame 61 mv_bits = 5688
Frame 60 mv_bits = 5064
Frame 68 mv_bits = 8368
Frame 69 mv_bits = 7360
Frame 70 mv_bits = 6016
Frame 71 mv_bits = 5208
Frame 72 mv_bits = 4712
Frame 77 mv_bits = 10056
Frame 76 mv_bits = 8184
Frame 75 mv_bits = 6624
Frame 74 mv_bits = 5696
Frame 73 mv_bits = 4872
Frame 81 mv_bits = 10216
Frame 82 mv_bits = 9088
Frame 83 mv_bits = 7744
Frame 84 mv_bits = 7512
Frame 85 mv_bits = 6880
Frame 90 mv_bits = 10376
Frame 89 mv_bits = 8648
Frame 88 mv_bits = 7360
Frame 87 mv_bits = 6432
Frame 86 mv_bits = 5816
Frame 94 mv_bits = 9528
Frame 95 mv_bits = 7976
Frame 96 mv_bits = 7160
Frame 97 mv_bits = 6904
Frame 98 mv_bits = 6136
Frame 99 mv_bits = 9088
Frame 100 mv_bits = 7728
Frame 3 res_bits = 27352
Frame 4 res_bits = 28688
Frame 5 res_bits = 26904
Frame 6 res_bits = 24296
Frame 7 res_bits = 19072
Frame 12 res_bits = 29368
Frame 11 res_bits = 29984
Frame 10 res_bits = 26928
Frame 9 res_bits = 24336
Frame 8 res_bits = 18664
Frame 16 res_bits = 29048
Frame 17 res_bits = 31048
Frame 18 res_bits = 27016
Frame 19 res_bits = 22528
Frame 20 res_bits = 18216
Frame 25 res_bits = 29168
Frame 24 res_bits = 31264
Frame 23 res_bits = 27528
Frame 22 res_bits = 24264
Frame 21 res_bits = 18752
Frame 29 res_bits = 28456
Frame 30 res_bits = 30672
Frame 31 res_bits = 26096
Frame 32 res_bits = 23008
Frame 33 res_bits = 18144
Frame 38 res_bits = 25304
Frame 37 res_bits = 27168
Frame 36 res_bits = 23560
Frame 35 res_bits = 22848
Frame 34 res_bits = 17608
Frame 42 res_bits = 23440
Frame 43 res_bits = 26528
Frame 44 res_bits = 21360
Frame 45 res_bits = 19248
Frame 46 res_bits = 15360
Frame 51 res_bits = 23704
Frame 50 res_bits = 26088
Frame 49 res_bits = 22192
Frame 48 res_bits = 19536
Frame 47 res_bits = 15192
Frame 55 res_bits = 24760
Frame 56 res_bits = 26576
Frame 57 res_bits = 23680
Frame 58 res_bits = 20392
Frame 59 res_bits = 16592
Frame 64 res_bits = 25384
Frame 63 res_bits = 27808
Frame 62 res_bits = 24816
Frame 61 res_bits = 22440
Frame 60 res_bits = 16640
Frame 68 res_bits = 24648
Frame 69 res_bits = 26824
Frame 70 res_bits = 24296
Frame 71 res_bits = 21048
Frame 72 res_bits = 15720
Frame 77 res_bits = 30512
Frame 76 res_bits = 31528
Frame 75 res_bits = 26728
Frame 74 res_bits = 23592
Frame 73 res_bits = 16824
Frame 81 res_bits = 31168
Frame 82 res_bits = 32552
Frame 83 res_bits = 29744
Frame 84 res_bits = 27456
Frame 85 res_bits = 22472
Frame 90 res_bits = 32856
Frame 89 res_bits = 34280
Frame 88 res_bits = 29896
Frame 87 res_bits = 26560
Frame 86 res_bits = 20560
Frame 94 res_bits = 28848
Frame 95 res_bits = 30696
Frame 96 res_bits = 28688
Frame 97 res_bits = 26152
Frame 98 res_bits = 20232
Frame 99 res_bits = 46800
Frame 100 res_bits = 39424
Average bpp: 0.09228585069444445
